id,code,name_ch,name_en
50001208,TRK,列達利亞爾,FK Riteriai
50001209,SRJ,薩拉熱窩,FK Sarajevo
50289772,FKC,FK TSC,FK TSC
50001210,FKT,迪達斯,FK Teteks
50331721,TSV,FK特蘭斯,FK Transinvest
50001211,TNV,特爾諾禾,FK Turnovo
50001212,VSP,雲特史比斯,FK Ventspils
50001213,ZTA,薛達,FK Zeta
50001215,FSV,FSV法蘭克福,FSV Frankfurt
50001216,ZWU,薛維卡,FSV Zwickau
50313295,FGU,法比古斯,Fabregues
50001217,OKY,岡山綠雉,Fagiano Okayama
50001218,FON,岡山綠雉二隊,Fagiano Okayama Next
50001219,FKV,法高爾佛羅內什,Fakel Voronezh
50001220,FKB,科根堡,Falkenbergs
50001221,FFC,福爾柯克,Falkirk
50001222,FMC,法馬利卡奧,Famalicao
50362149,WFA,法馬利卡奧女足,Famalicao Women
50001223,FAE,法倫斯,Farense
50265823,FBO,法恩堡FC,Farnborough FC
50001224,FAR,法羅群島,Faroe Islands
50001225,FIY,法羅群島U21,Faroe Islands U21
50282162,FIW,法羅群島女足,Faroe Islands Women
50001226,FAS,法士利,Farsley
50001227,FAL,化奴,Farul
50462476,FWR,化奴女足,Farul Women
50001228,FTM,法蒂瑪,Fatima
50001229,VDT,FC費夏華,Fehervar FC
50313293,FAU,費真尼斯歐努耶,Feignies Aulnoye
50001230,FRS,費倫斯,Feirense
50001231,FEN,費倫巴治,Fenerbahce
50324185,C71,費倫巴治-PAOK,Fenerbahce-PAOK
50324184,C70,費倫巴治-柏辛域陀尼亞,Fenerbahce-Viktoria Plzen
50001232,FNX,芬斯,Fenix
50239610,FPS,費拉爾比沙洛,Feralpisalo
50001233,FES,費倫斯華路士,Ferencvaros
50462449,FVW,費倫斯華路士女足,Ferencvaros Women
50001234,FER,費利拿,Ferreira
50001235,FRR,費羅卡利,Ferro Carril Oeste
50429165,FCW,費羅卡利女足,Ferro Carril Oeste Women
50560816,FOM,費羅卡利米蘭特,Ferrocarril Midland
50001236,FVA,費路維拉亞,Ferroviaria
50430579,WFR,費路維拉亞女足,Ferroviaria Women
50001237,FRO,費羅維里奧,Ferroviario CE
50001238,FEY,飛燕諾,Feyenoord
50362117,FYW,飛燕諾女足,Feyenoord Women
50001239,FIG,費古倫斯,Figueirense
50331044,FIJ,斐濟,Fiji
50001240,FJO,斐濟男奧足,Fiji Oly Men
50001241,Fj2,斐濟U20,Fiji U20
2531,FJ2,斐濟U20,Fiji U20
50348357,FI2,斐濟女足U20,Fiji Women U20
50001242,FIN,芬蘭,Finland
50001243,FNY,芬蘭U21,Finland U21
50001244,FLW,芬蘭女足,Finland Women
50324203,FL3,芬蘭女足U23,Finland Women U23
50001245,FIO,費倫天拿,Fiorentina
50355622,FWI,費倫天拿女足,Fiorentina Women
50324178,C64,費倫天拿-費倫巴治,Fiorentina-Fenerbahce
50324176,C62,費倫天拿-里爾,Fiorentina-Lille
50324177,C63,費倫天拿-奧林比亞高斯,Fiorentina-Olympiakos
50001246,FLA,法林明高,Flamengo
50430580,WFL,法林明高女足,Flamengo Women
50472620,Q94,法林明高-希拉爾,Flamengo-Al Hilal
50472618,Q92,法林明高-保地花高,Flamengo-Botafogo
50472619,Q93,法林明高-富明尼斯,Flamengo-Fluminense
50001247,FLT,法拿莫達利,Flamurtari
50001248,FTW,費列活特,Fleetwood
50001249,FKY,費萊克羅,Flekkeroy
50001250,FUY,費路里,Fleury 91 FC
50362131,FUW,費路里女足,Fleury Women
50001251,FLR,科羅拉,Flora Tallinn
50462437,WFT,科羅拉女足,Flora Tallinn Women
50001252,FAT,科列雅典娜,Floreat Athena
50001253,FLO,科利安拿,Floriana
50283458,FYU,花城聯,Flower City Union
50001254,FLU,富明尼斯,Fluminense
50430581,WFU,富明尼斯女足,Fluminense Women
50472623,Q97,富明尼斯-國際邁亞密,Fluminense-Inter Miami CF
50472624,Q98,富明尼斯-蒙特雷,Fluminense-Monterrey
50001255,FOA,科拉,Fola
50001256,FOL,科路,Follo
50001257,FTV,科天尼雲迪,Fontenay Vendee
50001258,FKH,富拿特,Foolad Khozestan
50001259,FBH,福爾巴克,Forbach
50001260,FRG,格連森林,Forest Green Rovers
50001261,FFA,福弗爾,Forfar Athletic
50001262,FOF,鍛鋼FC,Forge FC
50001263,FMR,科文特拉,Formentera
50001264,FLS,勞德代爾堡前鋒,Fort Lauderdale Strikers
50001265,FOR,福塔雷薩,Fortaleza
50001266,FTG,幸運科隆,Fortuna Cologne
50462434,FHW,幸運約靈女足,Fortuna Hjorring Women
50001267,FTT,幸運薛達,Fortuna Sittard
50362118,FSW,幸運薛達女足,Fortuna Sittard Women
50001268,FRA,法國,France
50001269,FRB,法國A隊,France A
50001270,FAO,法國男奧足,France Oly Men
50001271,FR2,法國U20,France U20
50001272,FRY,法國U21,France U21
50322732,FR3,法國U23,France U23
50001273,FRW,法國女足,France Women
50001274,FW2,法國女足U20,France Women U20
50324149,FW3,法國女足U23,France Women U23
50001275,W50,法國-阿根廷,France-Argentina
50001276,E37,法國-奧地利,France-Austria
50001277,E35,法國-比利時,France-Belgium
50597838,P93,法國-巴西,France-Brazil
50001278,Y14,法國-喀麥隆,France-Cameroon
50346723,16O,法國-加拿大,France-Canada
50001279,Y03,法國-哥倫比亞,France-Colombia
50001280,E36,法國-克羅地亞,France-Croatia
3387,08U,法國-捷克,France-Czech Republic
50275110,08U,法國-捷克,France-Czechia
50001281,W46,法國-丹麥,France-Denmark
2310,W11,法國-英格蘭,France-England
50001282,W11,法國-英格蘭,France-England
3400,21U,法國-英格蘭,France-England
50290552,E64,法國-格魯吉亞,France-Georgia
50001283,E33,法國-德國,France-Germany
50001284,U54,法國-伊拉克,France-Iraq
50290551,E63,法國-以色列,France-Israel
50001285,W09,法國-意大利,France-Italy
50001286,Y33,法國-日本,France-Japan
50001287,Y16,法國-南韓,France-Korea Republic
50001288,Y06,法國-墨西哥,France-Mexico
50346603,07O,法國-摩洛哥,France-Morocco
50001289,W10,法國-荷蘭,France-Netherlands
50001290,Y49,法國-新西蘭,France-New Zealand
50001291,U50,法國-尼日利亞,France-Nigeria
50296631,L11,法國-挪威,France-Norway
50001292,U41,法國-巴拉圭,France-Paraguay
50001293,E39,法國-波蘭,France-Poland
50001294,F50,法國-葡萄牙,France-Portugal
50001295,E42,法國-羅馬尼亞,France-Romania
50001296,E31,法國-俄羅斯,France-Russia
50330207,28U,法國-塞爾維亞,France-Serbia
50296630,L10,法國-南非,France-South Africa
50001297,E34,法國-西班牙,France-Spain
50001298,E40,法國-瑞典,France-Sweden
50001299,E38,法國-瑞士,France-Switzerland
50001300,E41,法國-土耳其,France-Turkiye
50001301,Y35,法國-美國,France-USA
50001302,E32,法國-烏克蘭,France-Ukraine
50001303,U43,法國-烏拉圭,France-Uruguay
50001304,Y31,法國-委內,France-Venezuela
50001305,E53,法國-威爾斯,France-Wales
50307902,FBR,法郎波蘭斯,Francs Borains
50001306,FRT,法蘭克福,Frankfurt
50001307,FFW,法蘭克福女足,Frankfurt Women
50585884,FPC,費沙公園FC,Fraser Park FC
50001308,FBG,弗雷澤堡,Fraserburgh
50001309,FMD,費蒙特,Freamunde
50001310,FRD,費德列斯達,Fredrikstad
50001311,FRE,弗賴堡,Freiburg
50355614,FBW,弗賴堡女足,Freiburg Women
50001312,FJS,弗雷吉斯,Frejus
50587336,FTC,弗里曼特爾城,Fremantle City
50001313,FGN,法屬圭亞那,French Guiana
50568211,FG2,法屬圭亞那U20,French Guiana U20
50001314,FSN,費辛隆尼,Frosinone
50001315,FLB,富恩拉巴達,Fuenlabrada
50001316,FZA,富亞薩阿馬利拉,Fuerza Amarilla
50001317,FFJ,福格拉夫約杜爾,Fuglafjordur
50001318,MYF,藤枝MYFC,Fujieda MYFC
50001319,FKU,福島聯,Fukushima Utd
50001320,FUL,富咸,Fulham
50587331,FUD,富咸聯,Fulham Utd
50001321,FYG,費林根,Fyllingen
50001322,GIS,加爾斯,GAIS
50001323,GRA,格拉茨AK,GAK
50001324,GBA,比斯查,GBA
50001325,GAJ,GFCO阿些斯奧,GFCO Ajaccio
50599722,GKK,GKS卡托維治,GKS Katowice
50462474,GWS,GKS卡托維治女足,GKS Katowice Women
50406271,GVJ,GV聖荷西,GV San Jose
50312806,GVV,GVVV,GVVV
50001326,GBN,加蓬,Gabon
50001327,GNO,加蓬男奧足,Gabon Oly Men
50289326,GA3,加蓬U23,Gabon U23
50001328,A14,加蓬-安哥拉,Gabon-Angola
50001329,09A,加蓬-布基納,Gabon-Burkina Faso
50001330,08A,加蓬-馬里,Gabon-Mali
50001331,A98,加蓬-摩洛哥,Gabon-Morocco
50001332,A99,加蓬-突尼,Gabon-Tunisia
50001333,A15,加蓬-贊比亞,Gabon-Zambia
50001334,GTT,鳥取飛翔,Gainare Tottori
50001335,GSB,根斯堡,Gainsborough Trinity
50001336,GAL,加拉塔沙雷,Galatasaray
50356301,GWR,加拉塔沙雷女足,Galatasaray Women
50569521,07W,加拉塔沙雷-波杜基林特,Galatasaray-Bodo Glimt
50001337,GMA,加馬,Gama
50001338,GAB,大阪飛腳,Gamba Osaka
50001339,GBI,岡比亞,Gambia
50001340,GB2,岡比亞U20,Gambia U20
50287538,44Y,岡比亞-斯洛伐克,Gambia-Slovakia
50001341,GAM,甘比舒恩,Gambsheim
50001342,GKP,簡薩沙,Gandzasar Kapan
50379877,WCF,康津天鵝女足,Gangjin Swans Women
50281568,GNC,江陵市民,Gangneung Citizen
50001343,GGW,FC江原,Gangwon FC
50001344,GTD,基斯赫德,Gateshead
50001345,GMT,加斯梅登,Gaz Metan
50001346,GAZ,加茲迪斯普,Gaziantepspor
50001347,GEF,加費萊,Gefle
50001348,GEN,根克勒比爾利吉,Genclerbirligi
50001349,GMU,真尼梅頓,Genemuiden
50001350,JLM,加帕拿路JLM,General Caballero JLM
50001351,GDZ,迪亞斯,General Diaz
50001352,GNK,亨克,Genk
50362137,GKW,亨克女足,Genk Women
50001353,GNA,熱拿亞,Genoa
50462453,WGE,熱拿亞女足,Genoa Women
50322934,GOC,巨濟市民,Geoje Citizen
50001354,GEO,格魯吉亞,Georgia
50001355,GGY,格魯吉亞U21,Georgia U21
50303171,GEW,格魯吉亞女足,Georgia Women
50290556,E68,格魯吉亞-烏克蘭,Georgia-Ukraine
50001356,GWD,雲迪克,Germania Windeck
50001357,GER,德國,Germany
50001358,GMO,德國男奧足,Germany Oly Men
50001359,DE2,德國U20,Germany U20
50001360,GEY,德國U21,Germany U21
50001361,GMW,德國女足,Germany Women
50001362,GW2,德國女足U20,Germany Women U20
50329454,GW3,德國女足U23,Germany Women U23
50001363,W01,德國-阿根廷,Germany-Argentina
50001364,W24,德國-澳洲,Germany-Australia
50001365,E44,德國-奧地利,Germany-Austria
2706,E44,德國-奧地利,Germany-Austria
3395,16U,德國-奧地利,Germany-Austria
50001366,E43,德國-比利時,Germany-Belgium
50346724,17O,德國-巴西,Germany-Brazil
50001367,W23,德國-喀麥隆,Germany-Cameroon
50354708,48U,德國-加拿大,Germany-Canada
50001368,W05,德國-智利,Germany-Chile
50001369,W04,德國-哥倫比亞,Germany-Colombia
50001370,E08,德國-克羅地亞,Germany-Croatia
50001371,E13,德國-捷克,Germany-Czechia
50001372,O33,德國-丹麥,Germany-Denmark
50001373,E06,德國-英格蘭,Germany-England
50001374,F38,德國-法國,Germany-France
1430,F38,德國-法國,Germany-France
50001375,E07,德國-意大利,Germany-Italy
50001376,O36,德國-日本,Germany-Japan
50001377,O31,德國-南韓,Germany-Korea Republic
50001378,O29,德國-墨西哥,Germany-Mexico
50001379,E05,德國-荷蘭,Germany-Netherlands
50001380,W25,德國-新西蘭,Germany-New Zealand
50001381,O42,德國-尼日利亞,Germany-Nigeria
50475820,L45,德國-挪威,Germany-Norway
50001382,E11,德國-波蘭,Germany-Poland
50001383,F42,德國-葡萄牙,Germany-Portugal
1434,F42,德國-葡萄牙,Germany-Portugal
50001384,E09,德國-俄羅斯,Germany-Russia
50330205,26U,德國-塞爾維亞,Germany-Serbia
50001385,W02,德國-西班牙,Germany-Spain
50001386,E12,德國-瑞典,Germany-Sweden
50001387,E45,德國-瑞士,Germany-Switzerland
50001388,Y41,德國-美國,Germany-USA
50001389,E10,德國-烏克蘭,Germany-Ukraine
50001390,W03,德國-烏拉圭,Germany-Uruguay
50001391,Y36,德國-委內,Germany-Venezuela
50001392,GRK,格爾尼卡,Gernika
50001393,GET,基達菲,Getafe
50001394,GHA,加納,Ghana
50001395,GH2,加納U20,Ghana U20
50289321,GH3,加納U23,Ghana U23
50001396,GNW,加納女足,Ghana Women
50240647,GA2,加納女足U20,Ghana Women U20
50001397,A58,加納-阿爾,Ghana-Algeria
50001398,A16,加納-安哥拉,Ghana-Angola
50001399,A17,加納-博茲瓦納,Ghana-Botswana
50001400,A18,加納-布基納,Ghana-Burkina Faso
50001401,A84,加納-喀麥隆,Ghana-Cameroon
50001402,A59,加納-剛果,Ghana-D R Congo
50001403,A83,加納-埃及,Ghana-Egypt
50001404,A19,加納-加蓬,Ghana-Gabon
50001405,A20,加納-畿內亞,Ghana-Guinea
50001406,A21,加納-利比亞,Ghana-Libya
50001407,A22,加納-馬里,Ghana-Mali
50001408,A23,加納-摩洛哥,Ghana-Morocco
50001409,A57,加納-尼日利,Ghana-Nigeria
50001410,A24,加納-塞內,Ghana-Senegal
50001411,A56,加納-南非,Ghana-South Africa
50001412,A25,加納-突尼,Ghana-Tunisia
50001413,02A,加納-烏干達,Ghana-Uganda
50001414,A26,加納-贊比亞,Ghana-Zambia
50001415,GIB,直布羅陀,Gibraltar
50001416,GIY,直布羅陀U21,Gibraltar U21
50599331,GIW,直布羅陀女足,Gibraltar Women
50001417,GJN,希杭,Gijon
50001418,GIV,基維辛迪,Gil Vicente
50001419,GIL,基寧咸,Gillingham
50001420,GJS,金泉尚武,Gimcheon Sangmu
50322929,GHF,金海FC,Gimhae FC
50001421,GLP,甘拿斯亞,Gimnasia LP
50429166,WLP,甘拿斯亞女足,Gimnasia LP Women
50285722,GME,甘拿斯亞文度沙,Gimnasia Mendoza
50248471,JUJ,祖祖爾甘拿斯亞,Gimnasia de Jujuy
50322002,GYT,甘拿斯亞迪羅,Gimnasia y Tiro
50001422,GDT,塔拉戈納,Gimnastic de Tarragona
50263629,GTO,托雷拉韋加,Gimnastica Torrelavega
50281563,GIM,金浦FC,Gimpo FC
50462461,GWT,金特拉女足,Gintra Women
50001423,KGT,北九州向日葵,Giravanz Kitakyushu
50001424,GIR,基羅納,Girona
50001425,SCG,格拿尼,Gjilani
50356311,GCW,格拉斯哥城女足,Glasgow City Women
50001426,GLN,基拿雲,Glenavon
50334114,GKG,格林諾治騎士,Glenorchy Knights
50001427,GTR,格蘭杜蘭,Glentoran
50001428,GLB,環球足球會,Global FC
50001429,GBT,哥利亞,Gloria Bistrita
50001430,GCC,告士打城,Gloucester City
50307552,GNI,格尼斯坦,Gnistan
50001431,GAE,伊高斯,Go Ahead Eagles
50001432,GCZ,葛度爾古斯,Godoy Cruz
50001433,GOI,戈亞斯,Goias
50001434,GCK,黃金海岸騎士,Gold Coast Knights
50001435,GCU,黃金海岸聯,Gold Coast Utd
50001436,GML,高美爾,Gomel
50001437,GOR,哥里卡,Gorica
50599715,GZB,扎布熱礦工,Gornik Zabrze
50001438,GOT,哥登堡,Goteborg
50295472,GVS,古爾本谷太陽,Goulburn Valley Suns
50001439,GND,格蘭納達,Granada 74
50585888,GTH,格蘭治,Grange Thistle
50001440,GRV,格蘭維爾,Granville
50001441,GRS,草蜢,Grasshoppers
50001442,GRY,格雷斯,Grays Athletic
50001443,GBO,英國男奧足,Great Britain Oly Men
50001444,GBW,英國女足,Great Britain Women
50001445,O09,英國-埃及,Great Britain-Egypt
50001446,O10,英國-日本,Great Britain-Japan
50001447,O11,英國-南韓,Great Britain-Korea Republic
50001448,O12,英國-墨西哥,Great Britain-Mexico
50001449,O13,英國-塞內加爾,Great Britain-Senegal
50001450,O14,英國-瑞士,Great Britain-Switzerland
50001451,GRE,希臘,Greece
50001452,GR2,希臘U20,Greece U20
50001453,EGR,希臘U21,Greece U21
50264488,GRW,希臘女足,Greece Women
50001454,GGU,格連古利,Green Gully
50001455,GMN,摩頓,Greenock Morton
50325825,GVT,格林維爾凱旋,Greenville Triumph
50001456,GRM,甘美奧,Gremio
50001457,BAU,普丹迪,Gremio Prudente
50430582,GWM,甘美奧女足,Gremio Women
50001458,GRN,格林納達,Grenada
50001459,GFT,格勒諾布爾,Grenoble Foot
50001460,GFC,基特拿,Gretna
50001461,GRF,格雷特霍夫,Greuther Furth
50001462,GRI,甘士比,Grimsby
50001463,GRO,格羅斯林,Groclin
50001464,FCG,格羅寧根,Groningen
50462467,WGG,格羅寧根女足,Groningen Women
50001465,GRL,格魯特,Grorud IL
50001466,GSS,格羅薛圖,Grosseto
50001467,GBR,瓜比拉,Guabira
50001468,GUD,瓜達拉哈拉,Guadalajara
50353912,GJW,瓜達拉哈拉女足,Guadalajara Women
50001469,GDP,瓜德羅普,Guadeloupe
50001470,GAR,FC古亞拉拿,Guairena FC
50001471,UAM,關島,Guam
50357023,GM2,關島U20,Guam U20
50302156,GM3,關島U23,Guam U23
50318831,GAW,關島女足,Guam Women
50001472,GGF,廣州RF,Guangzhou RF
50001473,GUN,瓜蘭尼,Guarani
50001474,GSP,古蘭尼,Guarani SP
50001475,GTY,瓜斯塔托亞,Guastatoya
50001476,GUA,危地馬拉,Guatemala
50001477,GU2,危地馬拉U20,Guatemala U20
50304921,GUW,危地馬拉女足,Guatemala Women
50001478,GYQ,瓜亞基爾城,Guayaquil City
50001479,GUB,古比奧,Gubbio
50001480,GUE,古亞朗,Gueugnon
50001481,GJL,古祖洛,Guijuelo
50001482,GUM,甘馬雷斯,Guimaraes
50001483,GIN,畿內亞,Guinea
50001484,GBS,畿內亞比紹,Guinea Bissau
50332405,GUO,畿內亞男奧足,Guinea Oly Men
50001485,GN2,畿內亞U20,Guinea U20
50289320,GU3,畿內亞U23,Guinea U23
50315900,62A,畿內亞-安哥拉,Guinea-Angola
50315899,61A,畿內亞-喀麥隆,Guinea-Cameroon
50001486,A27,畿內亞-加蓬,Guinea-Gabon
50315902,64A,畿內亞-毛里塔尼亞,Guinea-Mauritania
50315901,63A,畿內亞-納米比亞,Guinea-Namibia
50315903,65A,畿內亞-南非,Guinea-South Africa
50001487,GUI,甘岡,Guingamp
50362132,GWG,甘岡女足,Guingamp Women
50001488,GUL,古斯利,Guiseley
50001489,GRP,古魯比,Gurupi
50001490,GUY,圭亞那,Guyana
50318624,GYW,圭亞那女足,Guyana Women
50001491,GWJ,FC光州,Gwangju FC
50001492,GJC,慶州市民,Gyeongju Citizen
50322930,GJF,慶州FC,Gyeongju FC
50379873,GFW,慶州FC女足,Gyeongju FC Women
50001493,GNM,FC慶南,Gyeongnam FC
50001495,GZU,格茲拉聯,Gzira Utd
50001496,HOA,HA嘉萊,HA Gia Lai
50001497,TSH,拖錫雲,HB Torshavn
50308202,HHC,哈登堡,HHC Hardenberg
50240302,HIF,HIFK,HIFK
50001498,HJK,赫爾辛基,HJK Helsinki
50462439,HJW,赫爾辛基女足,HJK Helsinki Women
50557336,HSH,HSV賀克,HSV Hoek
50001499,HAC,赫根,Hacken
50353888,HCW,赫根女足,Hacken Women
50001500,HAG,海格納,Haguenau
50289801,HPF,海防FC,Haiphong FC
50001501,HAT,海地,Haiti
50333147,HA2,海地U20,Haiti U20
50271431,HTW,海地女足,Haiti Women
50001502,HDK,古拿夏德,Hajduk Kula
50001503,HAJ,夏德,Hajduk Split
50001504,HAK,夏卡,Haka
50001505,HSE,東悉尼夏確,Hakoah Sydney City East
50001506,HLD,夏拿達斯,Haladas
50001507,HFX,夏利法斯城,Halifax Town
50001508,HCH,賀利舒查,Hallescher
50001509,HAL,咸史達斯,Halmstads
50001510,HKM,咸卡,Ham-Kam
50001511,HSV,漢堡,Hamburg
50462444,WHB,漢堡女足,Hamburg Women
50001512,HAA,咸美頓,Hamilton Academical
50462479,WHA,咸美頓女足,Hamilton Academical Women
50001513,HAM,哈馬比,Hammarby
50353889,HMW,哈馬比女足,Hammarby Women
50001514,HRS,咸倫斯巴達,Hamrun Spartans
50001515,HAN,漢諾威,Hannover
50001516,HNO,河內FC,Hanoi FC
50001517,HBS,比亞斯華夏普爾,Hapoel Beer Sheva
3145,HHF,海法夏普爾,Hapoel Haifa
50001518,HKS,基爾史莫納夏普爾,Hapoel Kiryat Shmona
50001519,HTV,特拉維夫夏普爾,Hapoel Tel Aviv
50001520,HAR,夏羅,Haro
50001521,HCI,哈利斯堡島民,Harrisburg City Islanders
50001522,HGR,哈洛格特鐵路,Harrogate Railway
50001523,HGT,哈洛格特,Harrogate Town
50001524,HBH,夏路堡,Harrow Borough
50283454,HFA,哈特福體育,Hartford Athletic
50001525,HAU,哈特普爾,Hartlepool Utd
50349548,HSS,哈斯勒荷姆,Hassleholm
50001526,HST,哈士汀斯聯,Hastings Utd
50600022,HTC,哈塔會,Hatta Club
50001527,HGS,侯格辛特,Haugesund
50566592,HGW,侯格辛特女足,Haugesund Women
50001528,HAW,哈雲特,Havant and Waterlooville
50289791,HVF,夏維科韋斯,Haverfordwest
50001529,HEA,赫斯,Hearts
50356310,HOW,赫斯女足,Hearts Women
50001530,HEE,海倫芬,Heerenveen
50362119,HEW,海倫芬女足,Heerenveen Women
50289787,HEG,赫格曼,Hegelmann
50001531,HDB,海德堡聯,Heidelberg Utd
50001532,HDH,海登咸,Heidenheim
50001533,HKU,赫卡里聯,Hekari Utd
50295475,HNA,希臘人體育會,Hellenic Athletic
50001534,HLM,靴蒙特,Helmond
50001535,HEL,希爾星堡,Helsingborgs
50536402,HEU,赫拉聯女足,Hera United Women
50001536,HER,荷華高斯,Heracles
50001537,HEC,靴高斯,Hercules
50001538,HRN,希雷迪亞洛,Herediano
50262456,HFC,赫里福特FC,Hereford FC
50001539,HFD,赫里福特聯,Hereford United
50001540,HCO,高文拿利斯,Hermanos Colmenarez
50308219,NNC,靴蘭哥迪斯,Hernan Cortes
50001541,HBL,哈化柏林,Hertha Berlin
50001542,HEZ,靴斯頓蘇達,Heusden Zolder
50001543,HIB,喜伯年,Hibernian
50356312,HBW,喜伯年女足,Hibernian Women
50001544,HBN,希伯尼安斯,Hibernians FC
50001545,HGH,希安堅體育會,Hienghene Sport
50001546,HTN,希斯頓,Histon
50001547,HCM,FC胡志明市,Ho Chi Minh City FC
50457694,WCC,胡志明市女足,Ho Chi Minh City Women
50001548,HDD,賀特,Hodd
50001549,HOF,賀芬咸,Hoffenheim
50355610,HFW,賀芬咸女足,Hoffenheim Women
50001550,CSA,北海道札幌岡薩多,Hokkaido Consadole Sapporo
50586198,HPH,荷蘭公園鷹隊,Holland Park Hawks
50001551,HKL,基爾,Holstein Kiel
50001552,HOM,賀堡,Homburg
50001553,HLK,本田制鎖,Honda Lock SC
50001554,HON,洪都拉斯,Honduras
50001555,HDO,洪都拉斯男奧足,Honduras Oly Men
50001556,HPO,洪都拉斯普基素,Honduras Progreso
50001557,HN2,洪都拉斯U20,Honduras U20
50307923,HN3,洪都拉斯U23,Honduras U23
50304923,HDW,洪都拉斯女足,Honduras Women
50001558,G31,洪都拉斯-薩爾瓦,Honduras-El Salvador
50462390,G55,洪都拉斯-危地馬拉,Honduras-Guatemala
50001559,G30,洪都拉斯-巴拿馬,Honduras-Panama
50001560,HFS,漢福斯,Honefoss
50397929,HWF,漢福斯女足,Honefoss Women
50001561,HNK,漢卡,Honka
50001562,HVD,漢維特,Honved
50001563,HRZ,賀里桑迪,Horizonte
50001564,HSN,賀森斯,Horsens
50001565,HSM,賀森,Horsham
50353876,HWD,侯斯頓衝鋒女足,Houston Dash Women
50001566,HOD,侯斯頓戴拿模,Houston Dynamo
50599721,HKV,賀拉戴克,Hradec Kralove
50001567,HCP,侯治柏度,Huachipato
50001568,HUY,漢卡約,Huancayo
50001569,HUD,哈特斯菲爾德,Huddersfield
50001570,HUE,侯爾斯卡,Huesca
50263645,HTT,侯爾托塔哈爾,Huetor Tajar
50001571,HUL,侯城,Hull City
50001572,HMC,侯姆城,Hume City
50001573,HUN,匈牙利,Hungary
50001574,HG2,匈牙利U20,Hungary U20
50001575,HGY,匈牙利U21,Hungary U21
50264494,HUW,匈牙利女足,Hungary Women
50001576,HUC,颶風隊,Huracan
50429167,WHC,颶風隊女足,Huracan Women
50379871,WHF,華川FC女足,Hwacheon FC Women
50001577,HWS,FC華城,Hwaseong FC
50267915,HYF,耶爾FC,Hyeres FC
50271557,LIF,盧雷亞,IFK Lulea
50001578,MRH,馬利漢,IFK Mariehamn
